,,"Global Wind Power Tracker, December 2023",,,,,,,,,,,,,,,,,
,,Tracker includes wind farm phases 10 MW and greater.,,,,,,,,,,,,,,,,,
,,Countries in bold were updated for the December 2023 release. All others were last updated May 2023.,,,,,,,,,,,,,,,,,
,,Global Energy Monitor,,,,,,,,,,,,,,,,,
Region,Country,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,No Year
Africa,Angola,0,114,0,0,0,52,88,48,0,0,62,42,36,44,100,0,0,116
Africa,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Africa,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Africa,Chad,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,059"
Africa,Egypt,250,"8,000","1,002","13,703",0,0,0,0,0,0,0,0,0,0,0,0,0,"25,120"
Africa,Ethiopia,200,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736
Africa,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,365"
Africa,Kenya,0,100,0,0,0,50,0,40,0,0,0,0,0,0,0,0,0,360
Africa,Madagascar,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
Africa,Malawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
Africa,Mali,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,100"
Africa,Morocco,400,378,63,0,"5,000",0,0,"3,500",0,0,0,0,0,0,0,0,0,"16,630"
Africa,Mozambique,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Africa,Namibia,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,804"
Africa,Niger,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Réunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Africa,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Africa,South Africa,0,"1,671",533,0,0,0,0,0,0,0,0,0,40,0,0,0,0,445
Africa,Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
Africa,Tanzania,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,Tunisia,0,0,525,0,75,0,0,0,0,0,0,0,0,0,0,0,0,30
Africa,Uganda,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
Africa,Western Sahara,380,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
Africa,Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
Africa,Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Americas,Argentina,832,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939
Americas,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Americas,Bermuda,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
Americas,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
Americas,Brazil,"1,277","4,855","2,816","1,216","14,519","2,199","27,935",0,0,0,0,0,0,0,0,0,0,"125,638"
Americas,Canada,"1,044","2,445","2,118","1,415","1,070",0,0,0,0,0,0,0,0,0,0,0,0,"3,000"
Americas,Chile,"1,454",961,"1,938",0,"10,160",0,0,400,0,0,0,0,0,0,0,0,0,"7,840"
Americas,Colombia,"1,048","2,473","1,253","1,120",450,0,0,0,0,"4,635",0,200,0,0,0,0,0,"1,093"
Americas,Cuba,151,50,51,51,0,0,0,51,0,0,0,0,0,0,0,0,0,85
Americas,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544
Americas,Ecuador,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879
Americas,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500"
Americas,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Americas,Guatemala,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Americas,Honduras,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Americas,Mexico,30,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,176"
Americas,Panama,17,22,52,0,0,0,0,0,0,22,0,0,0,0,0,0,0,989
Americas,Peru,0,"2,279","1,711","2,071",402,452,0,0,0,0,0,0,0,0,0,0,0,0
Americas,United States,"6,411","14,443","10,405","9,622","11,619","2,222","6,528","3,000",0,0,0,0,0,0,0,0,0,"52,976"
Americas,Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
Asia,Azerbaijan,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,Bangladesh,130,65,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,500
Asia,China,"33,127","24,439","20,530","4,200",800,"1,000",0,0,0,0,0,0,0,0,0,0,0,"334,187"
Asia,Cyprus,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Asia,Hong Kong,0,0,0,250,150,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,India,"2,719","2,269",300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,737"
Asia,Indonesia,30,215,410,70,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,761"
Asia,Iran,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Asia,Israel,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
Asia,Japan,618,"1,111","1,338","1,633",875,"1,065",0,"1,111",0,0,0,0,0,0,0,0,0,"17,634"
Asia,Kazakhstan,48,355,0,800,"1,000",0,0,0,0,0,0,0,0,0,0,0,0,"1,150"
Asia,Kuwait,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
Asia,Laos,600,0,"2,830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
Asia,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
Asia,Mongolia,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
Asia,Myanmar,100,0,260,0,0,0,0,0,"4,000",0,0,0,0,0,0,0,0,372
Asia,Oman,0,"1,550",0,400,"4,350",0,650,"10,350",0,"5,000",0,0,0,0,0,"10,000",0,"4,300"
Asia,Pakistan,150,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
Asia,Philippines,409,"1,312",248,336,"1,881","1,248",817,"4,650",0,0,0,0,0,0,0,0,0,"51,908"
Asia,Saudi Arabia,0,0,500,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,800"
Asia,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Asia,South Korea,224,943,"3,010","4,254","9,073","5,051",847,"9,344","1,272",0,0,0,0,0,0,0,0,"34,676"
Asia,Sri Lanka,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300
Asia,Taiwan,477,988,"2,542","1,212",940,10,0,0,0,0,0,0,0,0,0,0,0,"11,542"
Asia,Thailand,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,Türkiye,177,226,91,695,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,244"
Asia,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Asia,Uzbekistan,0,"1,000",600,0,"1,500",0,0,0,0,0,0,0,0,0,0,0,0,0
Asia,Vietnam,"1,082",50,"1,328","8,500","1,200",0,"6,300","3,400","1,000",0,"1,000",0,"1,300","6,000","2,300",0,0,"42,563"
Asia,Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
Europe,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
Europe,Austria,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
Europe,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Europe,Belgium,18,0,26,"3,480",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,248"
Europe,Bosnia and Herzegovina,157,175,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,143"
Europe,Bulgaria,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Croatia,161,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
Europe,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Europe,Denmark,404,286,0,"1,000","2,250","5,200","1,000","11,000",0,0,0,0,0,0,0,0,0,"18,197"
Europe,Estonia,39,357,0,0,0,"2,600",900,425,0,0,0,0,0,0,0,0,0,"1,000"
Europe,Faroe Islands,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Finland,"2,175","3,078","1,107","1,997","3,593",200,0,"8,269",0,0,0,0,0,0,0,0,0,"19,011"
Europe,France,"1,188",757,737,133,680,"1,089",790,"1,015","1,500",0,0,0,0,0,0,0,0,"10,623"
Europe,Germany,"3,797","3,111","2,561",448,"3,257",62,0,"2,000",0,0,0,0,0,0,0,0,0,"4,022"
Europe,Greece,28,27,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"32,498"
Europe,Guernsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,500"
Europe,Ireland,82,449,800,741,"2,600","1,160",800,"9,050",0,0,0,0,0,0,0,0,0,"30,614"
Europe,Isle of Man,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Italy,180,200,108,"2,800","1,760",0,0,0,0,0,0,0,0,0,0,0,0,"36,728"
Europe,Kosovo,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
Europe,Latvia,0,0,200,0,0,0,0,"1,425",0,0,0,0,0,0,0,0,0,0
Europe,Lithuania,350,80,240,218,0,700,0,0,0,0,0,0,0,0,0,0,0,234
Europe,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Europe,Montenegro,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Netherlands,"1,591",487,"2,100","1,080",0,"4,000","2,000","4,000","6,700",0,0,0,0,0,0,0,0,"1,551"
Europe,North Macedonia,36,0,138,138,138,0,0,0,0,0,0,0,0,0,0,0,0,188
Europe,Norway,0,300,0,603,"2,200",0,0,0,0,0,0,0,0,0,0,0,0,"6,522"
Europe,Poland,640,531,"1,343","3,079","2,165","3,360",0,896,0,0,0,0,0,0,0,0,0,"6,949"
Europe,Portugal,0,300,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,"3,072"
Europe,Romania,0,48,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,152"
Europe,Russia,84,225,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,700
Europe,Serbia,263,238,300,0,100,450,0,0,0,0,0,0,0,0,0,0,0,"2,382"
Europe,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Europe,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
Europe,Spain,"3,883","1,296",965,"1,939","1,366",0,0,0,0,0,0,0,0,0,0,0,0,"31,218"
Europe,Sweden,"1,381",436,"2,481","1,017","12,640","3,400","5,815","11,440","3,510","24,760",0,0,0,0,0,0,0,"36,326"
Europe,Switzerland,14,21,43,129,50,0,0,0,0,0,0,0,0,0,0,0,0,71
Europe,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
Europe,United Kingdom,"2,834","2,594","1,613","2,540",792,"1,756","2,300","12,000",840,0,"4,008",0,0,0,0,0,0,"97,134"
Europe,Åland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,340"
Oceania,Australia,337,"2,328","5,049","6,251","6,269","9,800","7,468","5,945","8,540","4,518",784,"2,420","1,470","4,010","1,558","3,638","1,306","136,698"
Oceania,New Zealand,43,176,93,0,0,0,0,"1,900",0,0,0,0,0,0,0,0,0,"2,500"